"constructorStandingsId","raceId","constructorId","points.x","position","positionText","wins","constructorRef","name.x","nationality","url.x","constructorResultsId","points.y","status","year","round","circuitId","name.y","date","time","url.y","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time"
9365,383,49,0,18,"18",0,"zakspeed","Zakspeed","German","http://en.wikipedia.org/wiki/Zakspeed",4511,0,"\N",1988,12,14,"Italian Grand Prix","1988-09-11","\N","http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9366,383,45,0,15,"15",0,"osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella",4516,0,"\N",1988,12,14,"Italian Grand Prix","1988-09-11","\N","http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9367,383,35,0,12,"12",0,"dallara","Dallara","Italian","http://en.wikipedia.org/wiki/Dallara",4513,0,"\N",1988,12,14,"Italian Grand Prix","1988-09-11","\N","http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9368,384,1,157,1,"1",12,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",4519,10,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9369,384,6,61,2,"2",1,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",4523,2,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9370,384,32,19,6,"6",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",4532,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9371,384,21,23,4,"4",0,"arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International",4522,3,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9372,384,22,27,3,"3",0,"benetton","Benetton","Italian","http://en.wikipedia.org/wiki/Benetton_Formula",4521,4,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9373,384,27,0,14,"14",0,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",4527,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9374,384,48,3,9,"9",0,"rial","Rial","German","http://en.wikipedia.org/wiki/Rial_%28racing_team%29",4534,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9375,384,25,5,8,"8",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",4531,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9376,384,18,1,10,"10",0,"minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi",4525,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9377,384,33,0,11,"11",0,"larrousse","Larrousse","French","http://en.wikipedia.org/wiki/Larrousse",4533,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9378,384,42,0,13,"13",0,"coloni","Coloni","Italian","http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems",4528,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9379,384,39,0,15,"15",0,"ags","AGS","French","http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives",4526,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9380,384,44,0,17,"17",0,"eurobrun","Euro Brun","Italian","http://en.wikipedia.org/wiki/Euro_Brun",4536,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9381,384,3,8,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",4530,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9382,384,37,21,5,"5",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",4520,6,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9383,384,49,0,18,"18",0,"zakspeed","Zakspeed","German","http://en.wikipedia.org/wiki/Zakspeed",4535,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9384,384,45,0,16,"16",0,"osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella",4529,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9385,384,35,0,12,"12",0,"dallara","Dallara","Italian","http://en.wikipedia.org/wiki/Dallara",4524,0,"\N",1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9386,385,1,169,1,"1",13,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",4537,12,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9387,385,6,62,2,"2",1,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",4540,1,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9388,385,32,19,6,"6",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",4542,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9389,385,21,23,4,"4",0,"arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International",4548,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9390,385,22,31,3,"3",0,"benetton","Benetton","Italian","http://en.wikipedia.org/wiki/Benetton_Formula",4539,4,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9391,385,27,0,14,"14",0,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",4547,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9392,385,48,3,9,"9",0,"rial","Rial","German","http://en.wikipedia.org/wiki/Rial_%28racing_team%29",4549,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9393,385,25,5,8,"8",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",4552,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9394,385,18,1,10,"10",0,"minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi",4545,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9395,385,33,0,11,"11",0,"larrousse","Larrousse","French","http://en.wikipedia.org/wiki/Larrousse",4544,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9396,385,42,0,13,"13",0,"coloni","Coloni","Italian","http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems",4554,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9397,385,39,0,15,"15",0,"ags","AGS","French","http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives",4550,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9398,385,44,0,17,"17",0,"eurobrun","Euro Brun","Italian","http://en.wikipedia.org/wiki/Euro_Brun",4546,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9399,385,3,16,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",4538,8,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9400,385,37,21,5,"5",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",4541,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9401,385,49,0,18,"18",0,"zakspeed","Zakspeed","German","http://en.wikipedia.org/wiki/Zakspeed",4553,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9402,385,45,0,16,"16",0,"osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella",4551,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9403,385,35,0,12,"12",0,"dallara","Dallara","Italian","http://en.wikipedia.org/wiki/Dallara",4543,0,"\N",1988,14,26,"Spanish Grand Prix","1988-10-02","\N","http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9404,386,1,184,1,"1",14,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",4555,15,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9405,386,6,65,2,"2",1,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",4557,3,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9406,386,32,19,6,"6",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",4559,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9407,386,21,23,4,"4",0,"arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International",4567,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9408,386,22,37,3,"3",0,"benetton","Benetton","Italian","http://en.wikipedia.org/wiki/Benetton_Formula",4556,6,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9409,386,27,0,15,"15",0,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",4565,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9410,386,48,3,9,"9",0,"rial","Rial","German","http://en.wikipedia.org/wiki/Rial_%28racing_team%29",4566,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9411,386,25,5,8,"8",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",4563,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9412,386,18,1,10,"10",0,"minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi",4564,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9413,386,33,0,11,"11",0,"larrousse","Larrousse","French","http://en.wikipedia.org/wiki/Larrousse",4561,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9414,386,42,0,14,"14",0,"coloni","Coloni","Italian","http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems",4572,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9415,386,39,0,13,"13",0,"ags","AGS","French","http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives",4560,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9416,386,44,0,17,"17",0,"eurobrun","Euro Brun","Italian","http://en.wikipedia.org/wiki/Euro_Brun",4571,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9417,386,3,17,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",4558,1,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9418,386,37,21,5,"5",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",4562,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9419,386,49,0,18,"18",0,"zakspeed","Zakspeed","German","http://en.wikipedia.org/wiki/Zakspeed",4570,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9420,386,45,0,16,"16",0,"osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella",4568,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9421,386,35,0,12,"12",0,"dallara","Dallara","Italian","http://en.wikipedia.org/wiki/Dallara",4569,0,"\N",1988,15,22,"Japanese Grand Prix","1988-10-30","\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9422,387,1,199,1,"1",15,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",4573,15,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9423,387,6,65,2,"2",1,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",4587,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9424,387,32,23,4,"4",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",4574,4,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9425,387,21,23,5,"5",0,"arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International",4585,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9426,387,22,39,3,"3",0,"benetton","Benetton","Italian","http://en.wikipedia.org/wiki/Benetton_Formula",4576,2,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9427,387,27,0,15,"15",0,"ligier","Ligier","French","http://en.wikipedia.org/wiki/Ligier",4580,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9428,387,48,3,9,"9",0,"rial","Rial","German","http://en.wikipedia.org/wiki/Rial_%28racing_team%29",4579,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9429,387,25,5,8,"8",0,"tyrrell","Tyrrell","British","http://en.wikipedia.org/wiki/Tyrrell_Racing",4588,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9430,387,18,1,10,"10",0,"minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi",4578,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9431,387,33,0,11,"11",0,"larrousse","Larrousse","French","http://en.wikipedia.org/wiki/Larrousse",4581,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9432,387,42,0,14,"14",0,"coloni","Coloni","Italian","http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems",4589,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9433,387,39,0,13,"13",0,"ags","AGS","French","http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives",4582,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9434,387,44,0,17,"17",0,"eurobrun","Euro Brun","Italian","http://en.wikipedia.org/wiki/Euro_Brun",4584,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9435,387,3,20,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",4575,3,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9436,387,37,22,6,"6",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",4577,1,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9437,387,49,0,18,"18",0,"zakspeed","Zakspeed","German","http://en.wikipedia.org/wiki/Zakspeed",4583,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9438,387,45,0,16,"16",0,"osella","Osella","Italian","http://en.wikipedia.org/wiki/Osella",4590,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9439,387,35,0,12,"12",0,"dallara","Dallara","Italian","http://en.wikipedia.org/wiki/Dallara",4586,0,"\N",1988,16,29,"Australian Grand Prix","1988-11-13","\N","http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9440,388,1,13,1,"1",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",4591,13,"\N",1987,1,36,"Brazilian Grand Prix","1987-04-12","\N","http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9441,388,3,7,2,"2",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",4592,7,"\N",1987,1,36,"Brazilian Grand Prix","1987-04-12","\N","http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
9442,388,6,3,3,"3",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",4593,3,"\N",1987,1,36,"Brazilian Grand Prix","1987-04-12","\N","http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
