"constructorStandingsId","raceId","constructorId","points","position","positionText","wins","year","round","circuitId","name.x","date","time","url.x","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","constructorRef","name.y","nationality","url.y"
5861,130,6,72,1,"1",5,2002,7,6,"Monaco Grand Prix","2002-05-26","\N","http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5882,131,21,2,10,"10",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5881,131,17,6,6,"6",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5880,131,16,0,11,"11",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5879,131,15,8,5,"5",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
5878,131,4,12,4,"4",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
5877,131,7,2,9,"9",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
5876,131,18,2,8,"8",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi"
5875,131,19,3,7,"7",0,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jaguar","Jaguar","British","http://en.wikipedia.org/wiki/Jaguar_Racing"
5874,131,1,33,3,"3",1,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
5873,131,3,54,2,"2",1,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
5872,131,6,86,1,"1",6,2002,8,7,"Canadian Grand Prix","2002-06-09","\N","http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5893,132,21,2,10,"10",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5892,132,17,6,6,"6",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5891,132,16,0,11,"11",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5890,132,15,9,5,"5",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
5889,132,4,14,4,"4",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
5888,132,7,2,9,"9",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
5887,132,18,2,8,"8",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi"
5886,132,19,3,7,"7",0,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jaguar","Jaguar","British","http://en.wikipedia.org/wiki/Jaguar_Racing"
5885,132,1,37,3,"3",1,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
5884,132,3,57,2,"2",1,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
5883,132,6,102,1,"1",7,2002,9,20,"European Grand Prix","2002-06-23","\N","http://en.wikipedia.org/wiki/2002_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5904,133,21,2,11,"11",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5903,133,17,6,6,"6",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5902,133,16,5,7,"7",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5901,133,15,10,5,"5",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
5900,133,4,14,4,"4",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
5899,133,7,2,10,"10",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
5898,133,18,2,9,"9",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi"
5897,133,19,3,8,"8",0,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jaguar","Jaguar","British","http://en.wikipedia.org/wiki/Jaguar_Racing"
5896,133,1,37,3,"3",1,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
5895,133,3,61,2,"2",1,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
5894,133,6,118,1,"1",8,2002,10,9,"British Grand Prix","2002-07-07","\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5915,134,21,2,11,"11",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5914,134,17,6,6,"6",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5913,134,16,5,7,"7",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5912,134,15,10,5,"5",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
5911,134,4,15,4,"4",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
5910,134,7,2,10,"10",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
5909,134,18,2,9,"9",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi"
5908,134,19,3,8,"8",0,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jaguar","Jaguar","British","http://en.wikipedia.org/wiki/Jaguar_Racing"
5907,134,1,47,3,"3",1,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
5906,134,3,66,2,"2",1,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
5905,134,6,128,1,"1",9,2002,11,8,"French Grand Prix","2002-07-21","\N","http://en.wikipedia.org/wiki/2002_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5926,135,21,2,11,"11",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5925,135,17,6,6,"6",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5924,135,16,5,7,"7",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5923,135,15,11,5,"5",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
5922,135,4,15,4,"4",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
5921,135,7,2,10,"10",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
5920,135,18,2,9,"9",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi"
5919,135,19,3,8,"8",0,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jaguar","Jaguar","British","http://en.wikipedia.org/wiki/Jaguar_Racing"
5918,135,1,49,3,"3",1,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
5917,135,3,76,2,"2",1,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
5916,135,6,141,1,"1",10,2002,12,10,"German Grand Prix","2002-07-28","\N","http://en.wikipedia.org/wiki/2002_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5937,136,21,2,11,"11",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5936,136,17,7,6,"6",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5935,136,16,5,7,"7",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5934,136,15,11,5,"5",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
5933,136,4,15,4,"4",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
5932,136,7,2,10,"10",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
5931,136,18,2,9,"9",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi"
5930,136,19,3,8,"8",0,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jaguar","Jaguar","British","http://en.wikipedia.org/wiki/Jaguar_Racing"
5929,136,1,54,3,"3",1,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
5928,136,3,80,2,"2",1,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
5927,136,6,157,1,"1",11,2002,13,11,"Hungarian Grand Prix","2002-08-18","\N","http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5948,137,21,2,11,"11",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5947,137,17,7,6,"6",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5946,137,16,5,7,"7",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5945,137,15,11,5,"5",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
5944,137,4,15,4,"4",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
5943,137,7,2,10,"10",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
5942,137,18,2,9,"9",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","minardi","Minardi","Italian","http://en.wikipedia.org/wiki/Minardi"
5941,137,19,4,8,"8",0,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jaguar","Jaguar","British","http://en.wikipedia.org/wiki/Jaguar_Racing"
5940,137,1,57,3,"3",1,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
5939,137,3,86,2,"2",1,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
5938,137,6,173,1,"1",12,2002,14,13,"Belgian Grand Prix","2002-09-01","\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
5959,138,21,2,11,"11",0,2002,15,14,"Italian Grand Prix","2002-09-15","\N","http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","arrows","Arrows","British","http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International"
5958,138,17,7,7,"7",0,2002,15,14,"Italian Grand Prix","2002-09-15","\N","http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","jordan","Jordan","Irish","http://en.wikipedia.org/wiki/Jordan_Grand_Prix"
5957,138,16,6,8,"8",0,2002,15,14,"Italian Grand Prix","2002-09-15","\N","http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bar","BAR","British","http://en.wikipedia.org/wiki/British_American_Racing"
5956,138,15,11,5,"5",0,2002,15,14,"Italian Grand Prix","2002-09-15","\N","http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
